activity subject variable mean
sitting 25 frequencyDomainSignalBodyAccelerometerMeanY -0.959117259384615
sitting 25 frequencyDomainSignalBodyAccelerometerMeanZ -0.974776131230769
sitting 25 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.992124279384615
sitting 25 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.944842993230769
sitting 25 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.962090614615385
sitting 25 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.992478846153846
sitting 25 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.982957002923077
sitting 25 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.986326396461538
sitting 25 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.992750109846154
sitting 25 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.984068025384615
sitting 25 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.989156105538462
sitting 25 frequencyDomainSignalBodyGyroscopeMeanX -0.988002552461538
sitting 25 frequencyDomainSignalBodyGyroscopeMeanY -0.983827801076923
sitting 25 frequencyDomainSignalBodyGyroscopeMeanZ -0.975805890153846
sitting 25 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.990550003076923
sitting 25 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.979828883230769
sitting 25 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.974172870615385
sitting 25 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.967017992615385
sitting 25 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.961997268307692
sitting 25 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.987941825538462
sitting 25 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.987618801076923
sitting 25 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.979350913692308
sitting 25 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.970321897230769
sitting 25 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.991781701692308
sitting 25 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.992019559538462
sitting 26 timeBodyAccelerometerMeanX 0.258243530166667
sitting 26 timeBodyAccelerometerMeanY -0.00713364541358974
sitting 26 timeBodyAccelerometerMeanZ -0.0974448692333333
sitting 26 timeBodyAccelerometerStandardDeviationX -0.979768987948718
sitting 26 timeBodyAccelerometerStandardDeviationY -0.94079896551282
sitting 26 timeBodyAccelerometerStandardDeviationZ -0.950004414102564
sitting 26 timeGravityAccelerometerMeanX 0.782955611794872
sitting 26 timeGravityAccelerometerMeanY 0.223105562025641
sitting 26 timeGravityAccelerometerMeanZ 0.314387627435897
sitting 26 timeGravityAccelerometerStandardDeviationX -0.965082925641026
sitting 26 timeGravityAccelerometerStandardDeviationY -0.949286700807692
sitting 26 timeGravityAccelerometerStandardDeviationZ -0.944580863846154
sitting 26 timeBodyAccelerometerJerkMeanX 0.0764443226333333
sitting 26 timeBodyAccelerometerJerkMeanY 0.00692238958961538
sitting 26 timeBodyAccelerometerJerkMeanZ -0.00780237981320513
sitting 26 timeBodyAccelerometerJerkStandardDeviationX -0.99225839525641
sitting 26 timeBodyAccelerometerJerkStandardDeviationY -0.986215215641026
sitting 26 timeBodyAccelerometerJerkStandardDeviationZ -0.99000871051282
sitting 26 timeBodyGyroscopeMeanX -0.0370217449628205
sitting 26 timeBodyGyroscopeMeanY -0.0840648503320513
sitting 26 timeBodyGyroscopeMeanZ 0.0711109471666667
sitting 26 timeBodyGyroscopeStandardDeviationX -0.991027700512821
sitting 26 timeBodyGyroscopeStandardDeviationY -0.973444813846154
sitting 26 timeBodyGyroscopeStandardDeviationZ -0.966441338076923
sitting 26 timeBodyGyroscopeJerkMeanX -0.095984817
sitting 26 timeBodyGyroscopeJerkMeanY -0.0403070205666667
sitting 26 timeBodyGyroscopeJerkMeanZ -0.0487627204433077
sitting 26 timeBodyGyroscopeJerkStandardDeviationX -0.995882512051282
sitting 26 timeBodyGyroscopeJerkStandardDeviationY -0.993139833846154
sitting 26 timeBodyGyroscopeJerkStandardDeviationZ -0.991929788974359
sitting 26 timeBodyAccelerometerMagnitudeMean -0.953079994102564
sitting 26 timeBodyAccelerometerMagnitudeStandardDeviation -0.933602783410256
sitting 26 timeGravityAccelerometerMagnitudeMean -0.953079994102564
sitting 26 timeGravityAccelerometerMagnitudeStandardDeviation -0.933602783410256
sitting 26 timeBodyAccelerometerJerkMagnitudeMean -0.990898435769231
sitting 26 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.989986111666667
sitting 26 timeBodyGyroscopeMagnitudeMean -0.954052945897436
sitting 26 timeBodyGyroscopeMagnitudeStandardDeviation -0.964742022307692
sitting 26 timeBodyGyroscopeJerkMagnitudeMean -0.994466446282051
sitting 26 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.994033207051282
sitting 26 frequencyDomainSignalBodyAccelerometerMeanX -0.982579546025641
sitting 26 frequencyDomainSignalBodyAccelerometerMeanY -0.954299410641026
sitting 26 frequencyDomainSignalBodyAccelerometerMeanZ -0.967519149358974
sitting 26 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.978755176794872
sitting 26 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.937783538974359
sitting 26 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.94478134025641
sitting 26 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.992025427435897
sitting 26 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.985862886410256
sitting 26 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.987989982948718
sitting 26 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.99329986051282
sitting 26 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.987754588717949
sitting 26 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.990693114358974
sitting 26 frequencyDomainSignalBodyGyroscopeMeanX -0.990144882307692
sitting 26 frequencyDomainSignalBodyGyroscopeMeanY -0.981740793333333
sitting 26 frequencyDomainSignalBodyGyroscopeMeanZ -0.970423693717949
sitting 26 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.991318436410256
sitting 26 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.969488188974359
sitting 26 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.968266666923077
sitting 26 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.952411043717949
sitting 26 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.934587699141026
sitting 26 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.989481942820513
sitting 26 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.989521272820513
sitting 26 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.97646387
sitting 26 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.963650652307692
sitting 26 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.993985447564103
sitting 26 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.99420976974359
sitting 27 timeBodyAccelerometerMeanX 0.273941302571429
sitting 27 timeBodyAccelerometerMeanY -0.0155269799285714
sitting 27 timeBodyAccelerometerMeanZ -0.105521912588571
sitting 27 timeBodyAccelerometerStandardDeviationX -0.988580107714286
sitting 27 timeBodyAccelerometerStandardDeviationY -0.971579125714286
sitting 27 timeBodyAccelerometerStandardDeviationZ -0.965858735142857
sitting 27 timeGravityAccelerometerMeanX 0.839464714
sitting 27 timeGravityAccelerometerMeanY 0.212947021371429
sitting 27 timeGravityAccelerometerMeanZ 0.276417431042857
sitting 27 timeGravityAccelerometerStandardDeviationX -0.982445738
sitting 27 timeGravityAccelerometerStandardDeviationY -0.982553336571429
sitting 27 timeGravityAccelerometerStandardDeviationZ -0.967268066
sitting 27 timeBodyAccelerometerJerkMeanX 0.0779038963571429
sitting 27 timeBodyAccelerometerJerkMeanY 0.004670724222
sitting 27 timeBodyAccelerometerJerkMeanZ -0.00611285425957143
sitting 27 timeBodyAccelerometerJerkStandardDeviationX -0.990658097857143
sitting 27 timeBodyAccelerometerJerkStandardDeviationY -0.985097470714286
sitting 27 timeBodyAccelerometerJerkStandardDeviationZ -0.988904001571429
sitting 27 timeBodyGyroscopeMeanX -0.0371830822285714
sitting 27 timeBodyGyroscopeMeanY -0.0797345645214286
sitting 27 timeBodyGyroscopeMeanZ 0.0833752812157143
sitting 27 timeBodyGyroscopeStandardDeviationX -0.988492425142857
sitting 27 timeBodyGyroscopeStandardDeviationY -0.982067465142857
sitting 27 timeBodyGyroscopeStandardDeviationZ -0.975713310142857
sitting 27 timeBodyGyroscopeJerkMeanX -0.0951635808
sitting 27 timeBodyGyroscopeJerkMeanY -0.0396410809285714
sitting 27 timeBodyGyroscopeJerkMeanZ -0.0503883556285714
sitting 27 timeBodyGyroscopeJerkStandardDeviationX -0.993640318285714
sitting 27 timeBodyGyroscopeJerkStandardDeviationY -0.992226442142857
sitting 27 timeBodyGyroscopeJerkStandardDeviationZ -0.991766787571429
sitting 27 timeBodyAccelerometerMagnitudeMean -0.979481668857143
sitting 27 timeBodyAccelerometerMagnitudeStandardDeviation -0.969526674714286
sitting 27 timeGravityAccelerometerMagnitudeMean -0.979481668857143
sitting 27 timeGravityAccelerometerMagnitudeStandardDeviation -0.969526674714286
sitting 27 timeBodyAccelerometerJerkMagnitudeMean -0.989467178285714
sitting 27 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.989200539571429
sitting 27 timeBodyGyroscopeMagnitudeMean -0.963565474
sitting 27 timeBodyGyroscopeMagnitudeStandardDeviation -0.970782132714286
sitting 27 timeBodyGyroscopeJerkMagnitudeMean -0.994034710714286
sitting 27 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.992112829571429
sitting 27 frequencyDomainSignalBodyAccelerometerMeanX -0.988682108428571
sitting 27 frequencyDomainSignalBodyAccelerometerMeanY -0.974057855571429
sitting 27 frequencyDomainSignalBodyAccelerometerMeanZ -0.974665817
sitting 27 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.988659196428571
sitting 27 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.971266062714286
sitting 27 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.963220672571429
sitting 27 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.990839607428571
sitting 27 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.985238583714286
sitting 27 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.987087721142857
sitting 27 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.991292270714286
sitting 27 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.986083114
sitting 27 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.989282516857143
sitting 27 frequencyDomainSignalBodyGyroscopeMeanX -0.987207904714286
sitting 27 frequencyDomainSignalBodyGyroscopeMeanY -0.984141119142857
sitting 27 frequencyDomainSignalBodyGyroscopeMeanZ -0.976848134285714
sitting 27 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.988984618428571
sitting 27 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.981037690285714
sitting 27 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.977595519142857
sitting 27 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.974766466714286
sitting 27 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.970885296857143
sitting 27 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.988773269428571
sitting 27 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.988531651142857
sitting 27 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.979482820857143
sitting 27 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.970528266285714
sitting 27 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.992390264285714
sitting 27 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.991967776285714
sitting 28 timeBodyAccelerometerMeanX 0.276977629444444
sitting 28 timeBodyAccelerometerMeanY -0.0185404441258333
sitting 28 timeBodyAccelerometerMeanZ -0.111517939555556
sitting 28 timeBodyAccelerometerStandardDeviationX -0.983272806805556
sitting 28 timeBodyAccelerometerStandardDeviationY -0.939905244861111
sitting 28 timeBodyAccelerometerStandardDeviationZ -0.936667245694444
sitting 28 timeGravityAccelerometerMeanX 0.907331309166667
sitting 28 timeGravityAccelerometerMeanY -0.112596728361111
sitting 28 timeGravityAccelerometerMeanZ 0.135402566816667
sitting 28 timeGravityAccelerometerStandardDeviationX -0.989132499583333
sitting 28 timeGravityAccelerometerStandardDeviationY -0.971766352361111
sitting 28 timeGravityAccelerometerStandardDeviationZ -0.956087679583333
sitting 28 timeBodyAccelerometerJerkMeanX 0.0768671621527778
sitting 28 timeBodyAccelerometerJerkMeanY 0.0148338232684722
sitting 28 timeBodyAccelerometerJerkMeanZ 0.000257854017638888
sitting 28 timeBodyAccelerometerJerkStandardDeviationX -0.976286679444444
sitting 28 timeBodyAccelerometerJerkStandardDeviationY -0.962219452777778
sitting 28 timeBodyAccelerometerJerkStandardDeviationZ -0.976327426666667
sitting 28 timeBodyGyroscopeMeanX -0.0339018030166667
sitting 28 timeBodyGyroscopeMeanY -0.0673943850555556
sitting 28 timeBodyGyroscopeMeanZ 0.087025401375
sitting 28 timeBodyGyroscopeStandardDeviationX -0.979671983472222
sitting 28 timeBodyGyroscopeStandardDeviationY -0.956316505972222
sitting 28 timeBodyGyroscopeStandardDeviationZ -0.9566328025
sitting 28 timeBodyGyroscopeJerkMeanX -0.0953935055833333
sitting 28 timeBodyGyroscopeJerkMeanY -0.0408007786402778
sitting 28 timeBodyGyroscopeJerkMeanZ -0.0579015362166667
sitting 28 timeBodyGyroscopeJerkStandardDeviationX -0.982155662638889
sitting 28 timeBodyGyroscopeJerkStandardDeviationY -0.980713868611111
sitting 28 timeBodyGyroscopeJerkStandardDeviationZ -0.971001691388889
sitting 28 timeBodyAccelerometerMagnitudeMean -0.955789708611111
sitting 28 timeBodyAccelerometerMagnitudeStandardDeviation -0.947782703333333
sitting 28 timeGravityAccelerometerMagnitudeMean -0.955789708611111
sitting 28 timeGravityAccelerometerMagnitudeStandardDeviation -0.947782703333333
sitting 28 timeBodyAccelerometerJerkMagnitudeMean -0.973274366805556
sitting 28 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.970301646111111
sitting 28 timeBodyGyroscopeMagnitudeMean -0.955175567083333
sitting 28 timeBodyGyroscopeMagnitudeStandardDeviation -0.951065984027778
sitting 28 timeBodyGyroscopeJerkMagnitudeMean -0.981213159305556
sitting 28 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.978441918333333
sitting 28 frequencyDomainSignalBodyAccelerometerMeanX -0.979820142638889
sitting 28 frequencyDomainSignalBodyAccelerometerMeanY -0.946351650416667
sitting 28 frequencyDomainSignalBodyAccelerometerMeanZ -0.952226786666667
sitting 28 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.984956708611111
sitting 28 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.939885478333333
sitting 28 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.9330454775
sitting 28 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.976891804583333
sitting 28 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.963054247083333
sitting 28 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.972939551944444
sitting 28 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.977786782222222
sitting 28 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.96399042625
sitting 28 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.978327769444444
sitting 28 frequencyDomainSignalBodyGyroscopeMeanX -0.973724326388889
sitting 28 frequencyDomainSignalBodyGyroscopeMeanY -0.963117633611111
sitting 28 frequencyDomainSignalBodyGyroscopeMeanZ -0.954180279027778
sitting 28 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.98161514125
sitting 28 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.953207017222222
sitting 28 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.961561036111111
sitting 28 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.953928124027778
sitting 28 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.952281424444444
sitting 28 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.969178686666667
sitting 28 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.970823336388889
sitting 28 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.960297525
sitting 28 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.953534292638889
sitting 28 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.979465868888889
sitting 28 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.97839537
sitting 29 timeBodyAccelerometerMeanX 0.2771799775
sitting 29 timeBodyAccelerometerMeanY -0.016630680375
sitting 29 timeBodyAccelerometerMeanZ -0.1104118192
sitting 29 timeBodyAccelerometerStandardDeviationX -0.9907450195
sitting 29 timeBodyAccelerometerStandardDeviationY -0.963222497833333
sitting 29 timeBodyAccelerometerStandardDeviationZ -0.968063878166667
sitting 29 timeGravityAccelerometerMeanX 0.891563755166667
sitting 29 timeGravityAccelerometerMeanY 0.1556594569
sitting 29 timeGravityAccelerometerMeanZ 0.286256063666667
sitting 29 timeGravityAccelerometerStandardDeviationX -0.984679151833333
sitting 29 timeGravityAccelerometerStandardDeviationY -0.973604289833333
sitting 29 timeGravityAccelerometerStandardDeviationZ -0.966032045333333
sitting 29 timeBodyAccelerometerJerkMeanX 0.0745438102516667
sitting 29 timeBodyAccelerometerJerkMeanY 0.00598531404666667
sitting 29 timeBodyAccelerometerJerkMeanZ 0.003167700952
sitting 29 timeBodyAccelerometerJerkStandardDeviationX -0.993525560333333
sitting 29 timeBodyAccelerometerJerkStandardDeviationY -0.9840551
sitting 29 timeBodyAccelerometerJerkStandardDeviationZ -0.990168733
sitting 29 timeBodyGyroscopeMeanX -0.0379271112333333
sitting 29 timeBodyGyroscopeMeanY -0.0755797672133333
sitting 29 timeBodyGyroscopeMeanZ 0.0580495969166667
sitting 29 timeBodyGyroscopeStandardDeviationX -0.990178704833333
sitting 29 timeBodyGyroscopeStandardDeviationY -0.988334019666667
sitting 29 timeBodyGyroscopeStandardDeviationZ -0.971227991666667
sitting 29 timeBodyGyroscopeJerkMeanX -0.0953636995833333
sitting 29 timeBodyGyroscopeJerkMeanY -0.040001843485
sitting 29 timeBodyGyroscopeJerkMeanZ -0.047000897695
sitting 29 timeBodyGyroscopeJerkStandardDeviationX -0.9933220295
sitting 29 timeBodyGyroscopeJerkStandardDeviationY -0.995319164666667
sitting 29 timeBodyGyroscopeJerkStandardDeviationZ -0.9928337675
